[DEBUG] IP deste peer: 127.0.0.1, porta: 5000
[DEBUG] Lista bruta de vizinhos: 127.0.0.1:5001
[DEBUG] Lista final de vizinhos: [('127.0.0.1', 5001)]
[DEBUG] Modo seed: True
[Seeder] Arquivo 'file_C_20M.bin' carregado: 20480 blocos, SHA256=a2103131d080150bc68356d0ef2d02993a8cec674443d04e9ecceeab732bc1d3
[Seeder] Aguardando conex�es de leechers para o arquivo 'file_C_20M.bin'...
[Seeder] Pressione Ctrl+C para encerrar
[Servidor] Ouvindo em 127.0.0.1:5000
[Servidor] Enviado bloco 510 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5926 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12107 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2311 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10033 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4620 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12720 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19386 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16239 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15500 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18686 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15837 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2359 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6304 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2657 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 20455 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16647 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15056 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18117 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6907 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4291 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9973 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8881 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7617 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3523 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6556 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13475 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12082 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13360 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17385 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8316 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18120 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18294 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16450 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17487 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17055 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5164 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10682 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17979 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5205 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10987 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7068 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10868 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16391 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4779 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11241 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4149 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16638 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14513 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5176 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12008 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18385 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8980 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13061 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12052 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8322 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1858 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2899 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2216 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11351 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6606 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15401 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6205 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11891 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14300 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6201 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2625 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 770 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3495 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8187 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7277 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8847 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10063 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19615 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17299 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19728 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17986 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18057 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4576 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3599 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 364 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2339 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2906 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15576 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19375 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12515 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15794 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3055 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17925 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11546 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2897 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11653 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17483 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6112 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12776 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13767 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17609 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12974 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6964 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11518 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1405 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9609 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17200 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11603 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9906 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8313 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1949 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11692 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11735 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8800 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12853 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17803 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6584 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19944 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1616 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14755 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10418 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2612 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12074 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11784 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 20406 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11999 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6250 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9027 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3382 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2035 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9603 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15390 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15238 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1151 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4899 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5905 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2351 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3642 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9785 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19759 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17417 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5133 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14204 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11360 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5360 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12407 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5880 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12378 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17521 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10108 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4061 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5682 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10573 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13431 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2706 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19123 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15057 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19402 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7827 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13032 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1582 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4299 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4421 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5449 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3720 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16867 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14771 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9830 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16404 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14420 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14881 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16367 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1477 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13830 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15501 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 533 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11445 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10345 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18445 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12054 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14504 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13072 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19277 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3452 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18623 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18153 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16708 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7000 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17518 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12005 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2506 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19909 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19246 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19311 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13206 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11248 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12034 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2398 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18874 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5724 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7972 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11635 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4974 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 397 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3513 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11427 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4506 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4547 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9720 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4979 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14295 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7693 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18977 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 350 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11906 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1959 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5438 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13479 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4047 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10289 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 346 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17124 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 140 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5801 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11934 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19391 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18233 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11542 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18685 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7608 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19414 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19034 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6967 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5407 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8661 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16399 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6233 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 20031 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17707 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5364 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6301 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11772 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7346 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18711 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15610 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13455 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10621 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7955 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3620 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12897 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16036 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16171 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16289 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 326 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12172 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7349 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6539 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15212 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11850 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7396 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7914 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5922 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18133 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19458 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11181 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19251 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3140 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5570 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11839 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 3962 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2938 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4397 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7435 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17240 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15701 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17637 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10162 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10295 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9491 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14910 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6939 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5952 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18885 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1225 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2975 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15443 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14162 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 432 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9854 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2915 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6531 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7867 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12206 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15099 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14710 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10447 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6497 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 17670 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15068 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14854 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7340 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2103 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11222 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4531 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 20018 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1665 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1854 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5843 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18969 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14156 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19598 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1617 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8904 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10540 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9838 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9187 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2281 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6247 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7593 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6496 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 5018 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 14726 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2058 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11302 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 12460 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15340 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2671 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19799 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 9876 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10991 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8138 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8052 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13549 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 10896 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 15764 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 8854 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 4536 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6025 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 13309 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18198 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 11693 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2642 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16135 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 6684 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2673 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 1399 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16196 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 16549 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 2748 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 19875 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 291 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 27 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18375 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 18563 (1024 B) para ('127.0.0.1', 60935)
[Servidor] Enviado bloco 7812 (1024 B) para ('127.0.0.1', 60935)
